inscricao,idade,sexo,conclusao_ens_med,tipo_ens_med,treineiro,cadeira_canhoto,gestante,idoso,celular_na_residencia,internet_na_residencia,pessoas_na_residencia,renda_mensal_familiar,nota_ct,nota_ch,nota_lc,nota_mt,nota_redacao,estado,municipio,municipio_id
1941246,16,F,Cursando,1,1,0,0,0,1,B,4,998.00 até 1497.00,544.6,505.2,561.2,579.8,560.0,BA,ADUSTINA,2900355
2647237,34,F,Concluído,1,0,0,0,0,1,B,5,1497.00 até 1996.00,424.7,445.3,381.0,403.2,300.0,SP,CAMPINAS,3509502
2127598,20,F,Concluído,1,0,0,0,0,1,A,3,1996.00 até 2495.00,,,,,,ES,BREJETUBA,3201159
569860,16,F,Cursando,1,1,0,0,0,1,B,4,1497.00 até 1996.00,444.1,366.5,463.5,374.7,560.0,RJ,RIO DE JANEIRO,3304557
3427964,29,F,Concluído,1,0,0,0,0,1,B,2,<= 998.00,473.5,474.3,490.7,487.1,600.0,BA,SIMÕES FILHO,2930709
1948265,16,M,Cursando,1,1,0,0,0,1,B,5,6986.00 até 7984.00,432.4,540.5,553.9,536.6,620.0,BA,ALCOBAÇA,2900801
4174746,22,F,Concluído,1,0,0,0,0,1,A,2,<= 998.00,,,,,,CE,FORTALEZA,2304400
3924185,17,F,Cursando,1,1,0,0,0,1,B,4,1996.00 até 2495.00,425.1,420.7,385.2,360.4,520.0,PA,SÃO FÉLIX DO XINGU,1507300
4163200,23,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,593.3,653.2,591.9,692.6,680.0,PB,LUCENA,2508604
388889,18,F,Cursando,2,0,0,0,0,1,A,3,<= 998.00,420.3,399.1,502.9,466.0,660.0,AL,MACEIÓ,2704302
4415601,21,M,Concluído,1,0,0,0,0,1,B,6,1996.00 até 2495.00,352.8,390.1,412.5,464.0,560.0,PA,SANTA CRUZ DO ARARI,1506401
1134938,17,M,Cursando,1,1,0,0,0,1,B,3,4990.00 até 5988.00,608.3,612.7,629.3,702.9,680.0,BA,SALVADOR,2927408
2327783,21,F,Concluído,1,0,0,0,0,1,B,6,1996.00 até 2495.00,550.7,584.6,569.8,619.9,780.0,SP,PIRAJUÍ,3538907
3437612,16,F,Cursando,1,1,0,0,0,1,B,3,<= 998.00,377.7,510.0,528.0,442.6,680.0,PE,BELO JARDIM,2601706
4110438,22,F,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,,,,,,SP,DIADEMA,3513801
1488685,18,M,Cursando,2,0,0,0,0,1,B,4,1497.00 até 1996.00,585.5,592.1,624.0,713.5,800.0,SP,GUARUJÁ,3518701
1912977,18,M,Cursando,2,0,0,0,0,1,B,3,1497.00 até 1996.00,552.5,461.6,583.1,574.4,560.0,AL,DELMIRO GOUVEIA,2702405
2900655,22,M,Concluído,1,0,0,0,0,1,B,2,<= 998.00,,,,,,BA,ABARÉ,2900207
3550902,31,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,548.9,568.7,564.9,481.9,560.0,MG,BELO HORIZONTE,3106200
3753646,17,M,Cursando,2,0,0,0,0,1,B,6,<= 998.00,432.8,480.2,505.3,527.0,480.0,DF,BRASÍLIA,5300108
2841625,18,M,Cursando,2,0,0,0,0,1,B,5,6986.00 até 7984.00,659.7,669.5,636.2,739.9,900.0,RS,SANTA MARIA,4316907
861567,19,F,Concluído,1,0,0,0,0,1,B,5,6986.00 até 7984.00,692.0,623.6,606.8,771.9,980.0,PR,CURITIBA,4106902
2191050,25,F,Concluído,1,0,0,0,0,1,A,6,<= 998.00,362.3,465.6,507.9,432.0,540.0,PA,VIGIA,1508209
3283746,19,F,Concluído,1,0,0,0,0,1,B,5,1497.00 até 1996.00,389.6,436.0,420.4,517.6,300.0,SC,ORLEANS,4211702
4253231,49,F,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,446.5,536.8,529.9,384.2,340.0,BA,SALVADOR,2927408
2082270,51,F,Concluído,1,0,0,0,0,1,A,3,1497.00 até 1996.00,,,,,,PA,TUCURUÍ,1508100
4305131,18,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,,,,,MG,PASSA QUATRO,3147600
4280608,19,M,Cursando,2,0,0,0,0,1,B,3,1996.00 até 2495.00,512.9,529.9,474.8,368.9,480.0,BA,ITAMARAJU,2915601
4507572,18,M,Cursando,1,1,0,0,0,1,A,3,<= 998.00,372.6,431.4,474.0,422.8,560.0,RJ,NOVA IGUAÇU,3303500
4878488,19,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,SP,HORTOLÂNDIA,3519071
2144066,19,M,Concluído,1,0,0,0,0,1,B,5,1996.00 até 2495.00,,,,,,ES,VILA VELHA,3205200
1308400,30,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,PR,GOIOERÊ,4108601
1926123,34,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,AL,MACEIÓ,2704302
4809347,19,F,Concluído,1,0,0,0,0,1,B,5,11976.00 até 14970.00,596.7,648.6,642.4,796.6,940.0,DF,BRASÍLIA,5300108
2810693,23,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,372.5,389.0,468.2,440.4,480.0,RJ,SÃO GONÇALO,3304904
5091182,28,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,SP,PANORAMA,3535408
4633574,15,F,Cursando,1,1,0,0,0,1,B,3,3992.00 até 4990.00,488.9,454.9,511.0,435.3,660.0,BA,SALVADOR,2927408
4618519,24,F,Concluído,1,0,0,0,0,1,B,8,998.00 até 1497.00,,,,,,PE,PAULISTA,2610707
3796085,17,F,Cursando,2,0,0,0,0,1,B,2,3992.00 até 4990.00,518.3,557.2,589.9,472.7,500.0,SP,SÃO PAULO,3550308
4837554,20,M,Concluído,1,0,0,0,0,1,B,4,2495.00 até 2994.00,,,,,,SP,BAURU,3506003
1729936,24,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,RN,NATAL,2408102
478638,32,M,Concluído,1,0,0,0,0,1,A,2,2994.00 até 3992.00,414.2,560.8,519.2,680.2,680.0,RN,NATAL,2408102
3714704,33,F,Concluído,1,0,0,0,0,1,A,2,Nenhuma Renda,,,,,,SP,SÃO PAULO,3550308
1711329,16,M,Cursando,1,1,0,0,0,1,B,4,3992.00 até 4990.00,460.4,486.2,522.3,459.8,460.0,PE,TABIRA,2614600
2236378,22,F,Concluído,1,0,0,0,0,1,B,6,<= 998.00,,,,,,PI,TERESINA,2211001
3426219,18,M,Cursando,2,0,0,0,0,1,B,2,<= 998.00,617.1,603.5,597.4,617.8,800.0,PB,CAMPINA GRANDE,2504009
702696,18,F,Cursando,2,0,0,0,0,1,A,3,998.00 até 1497.00,536.6,605.4,596.2,626.7,700.0,RS,TAPES,4321105
1434771,19,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,RJ,BELFORD ROXO,3300456
36840,26,F,Concluído,1,0,0,0,0,1,A,4,998.00 até 1497.00,521.7,537.5,522.0,552.1,920.0,PA,BELÉM,1501402
3602159,19,F,Concluído,1,0,0,0,0,1,A,2,<= 998.00,445.9,479.6,558.5,669.7,540.0,PB,PILÕES,2511608
3322672,20,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,434.9,491.6,500.9,384.3,720.0,MA,VITORINO FREIRE,2113009
524115,37,F,Concluído,1,0,0,0,0,1,B,2,1497.00 até 1996.00,,,,,,RJ,TERESÓPOLIS,3305802
4084226,35,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,MA,SÃO LUÍS,2111300
4157025,22,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,560.1,513.3,504.8,638.6,840.0,RN,SERRA DE SÃO BENTO,2413300
3420092,23,M,Concluído,1,0,0,0,0,1,B,6,2495.00 até 2994.00,583.6,622.3,571.5,637.5,580.0,PE,PETROLINA,2611101
4302830,17,M,Cursando,1,1,0,0,0,1,B,6,2994.00 até 3992.00,467.2,562.0,516.7,481.3,520.0,SP,BARUERI,3505708
1988929,20,M,Concluído,1,0,0,0,0,1,A,2,<= 998.00,,,,,,PR,PONTA GROSSA,4119905
2980089,16,M,Cursando,1,1,0,0,0,1,B,5,8982.00 até 9980.00,599.4,627.5,601.2,724.6,520.0,MG,DIAMANTINA,3121605
3482895,26,M,Concluído,1,0,0,0,0,1,B,5,2994.00 até 3992.00,,597.5,586.3,,520.0,AC,RIO BRANCO,1200401
4525384,18,F,Cursando,2,0,0,0,0,1,B,4,<= 998.00,401.1,479.2,490.4,472.5,0.0,MA,BURITICUPU,2102325
3199391,27,F,Concluído,1,0,0,0,0,1,B,1,998.00 até 1497.00,,,,,,SP,SÃO PAULO,3550308
2463251,25,M,Concluído,1,0,0,0,0,1,B,3,2994.00 até 3992.00,407.8,324.6,576.4,465.8,720.0,MG,CAPIM BRANCO,3112505
4486631,24,M,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,396.3,401.0,549.3,458.0,440.0,RJ,VOLTA REDONDA,3306305
1896003,17,F,Cursando,1,1,0,0,0,1,B,4,>= 19960.00,520.1,564.2,591.7,686.0,700.0,RS,PORTO ALEGRE,4314902
3621698,20,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,454.7,506.7,529.2,634.6,560.0,MG,CATUJI,3115458
442122,20,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,SE,NOSSA SENHORA DO SOCORRO,2804805
1798190,38,F,Concluído,1,0,0,0,0,1,B,2,<= 998.00,,420.9,494.2,,0.0,RN,CAICÓ,2402006
3310705,18,M,Cursando,3,0,0,0,0,1,B,6,7984.00 até 8982.00,410.4,372.5,450.2,386.1,440.0,AM,MANAUS,1302603
1697233,24,F,Concluído,1,0,0,0,0,1,B,3,2994.00 até 3992.00,,514.9,552.4,,740.0,PE,RECIFE,2611606
2831993,19,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,378.2,389.2,477.0,406.3,520.0,RS,CACHOEIRA DO SUL,4303004
1036915,18,M,Concluído,1,0,0,0,0,1,B,2,3992.00 até 4990.00,583.6,650.5,651.0,637.9,860.0,DF,BRASÍLIA,5300108
3735990,23,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,SP,ITAQUAQUECETUBA,3523107
4493431,24,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,RJ,NILÓPOLIS,3303203
399675,23,F,Concluído,1,0,0,0,0,1,B,7,2994.00 até 3992.00,581.1,603.9,600.3,618.9,820.0,BA,CAMAÇARI,2905701
3689075,18,M,Cursando,2,0,0,0,0,1,B,4,1497.00 até 1996.00,340.4,467.6,525.2,430.5,520.0,DF,BRASÍLIA,5300108
1454433,21,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,RJ,BARRA MANSA,3300407
1767747,20,F,Concluído,1,0,0,0,0,1,B,5,<= 998.00,630.6,600.1,615.3,667.0,840.0,PE,GLÓRIA DO GOITÁ,2606101
2817194,21,M,Concluído,1,0,0,0,0,1,A,5,<= 998.00,422.8,419.1,419.9,508.2,460.0,RJ,RIO DE JANEIRO,3304557
1556996,18,F,Cursando,2,0,0,0,0,1,A,5,<= 998.00,407.2,421.4,428.4,440.7,0.0,PE,SERRITA,2614006
4901795,17,F,Cursando,3,0,0,0,0,1,B,5,14970.00 até 19960.00,,,,,,PR,CURITIBA,4106902
2404003,20,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,435.8,413.9,508.7,475.3,580.0,PE,CABO DE SANTO AGOSTINHO,2602902
1996597,24,F,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,458.4,511.3,547.3,482.0,520.0,MT,CUIABÁ,5103403
183408,19,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,,,,,,TO,GURUPI,1709500
3695218,23,F,Concluído,1,0,0,0,0,1,B,1,998.00 até 1497.00,374.5,419.0,423.1,375.9,180.0,GO,GOIÂNIA,5208707
934848,19,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,523.7,561.3,570.4,583.5,740.0,PI,TERESINA,2211001
2852925,22,F,Concluído,1,0,0,0,0,1,B,5,Nenhuma Renda,410.9,469.1,530.0,389.9,800.0,BA,MUTUÍPE,2922409
875504,18,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,475.2,577.0,583.1,654.9,680.0,PR,TOLEDO,4127700
3472651,20,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,408.9,477.5,498.8,392.1,500.0,GO,VALPARAÍSO DE GOIÁS,5221858
4611203,18,F,Cursando,2,0,0,0,0,1,B,5,<= 998.00,397.3,420.5,490.4,454.9,320.0,PE,ARCOVERDE,2601201
4959887,34,F,Concluído,1,0,0,0,0,1,B,3,3992.00 até 4990.00,546.6,584.9,578.5,466.1,580.0,MS,CAMPO GRANDE,5002704
2124353,16,F,Cursando,1,1,0,0,0,0,A,2,<= 998.00,475.0,549.0,551.6,520.8,260.0,ES,GUARAPARI,3202405
4268569,18,F,Concluído,1,0,0,0,0,0,A,3,<= 998.00,421.1,462.7,502.9,553.0,500.0,BA,LIVRAMENTO DE NOSSA SENHORA,2919504
968416,20,F,Concluído,1,0,0,0,0,1,B,7,2495.00 até 2994.00,,,,,,AM,NOVO AIRÃO,1303205
2985330,16,M,Cursando,1,1,0,0,0,1,B,4,3992.00 até 4990.00,342.6,535.3,555.3,570.0,540.0,PE,POMBOS,2611309
566735,19,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,565.0,607.4,605.5,474.9,840.0,RJ,NOVA IGUAÇU,3303500
449729,20,M,Concluído,1,0,0,0,0,1,B,4,<= 998.00,494.1,408.5,453.8,612.1,0.0,RN,NATAL,2408102
425282,24,M,Concluído,1,0,0,0,0,1,B,5,<= 998.00,,496.8,499.5,,620.0,BA,SALVADOR,2927408
787797,18,F,Concluído,1,0,0,0,0,1,B,6,998.00 até 1497.00,432.7,525.5,535.1,423.7,600.0,MS,DOURADOS,5003702
4291596,20,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,471.6,451.7,517.7,542.1,440.0,MG,CLARO DOS POÇÕES,3116506
3898118,17,F,Cursando,2,0,0,0,0,1,B,5,998.00 até 1497.00,441.3,501.7,503.8,420.5,440.0,MT,NOBRES,5105903
3230508,17,F,Cursando,3,0,0,0,0,1,B,4,5988.00 até 6986.00,667.6,702.5,644.9,797.6,940.0,SP,SÃO CARLOS,3548906
112547,18,M,Cursando,2,0,0,0,0,1,A,2,998.00 até 1497.00,464.9,501.5,568.1,398.2,560.0,PI,TERESINA,2211001
4906720,24,M,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,,,,,,PR,DOIS VIZINHOS,4107207
3060168,19,M,Concluído,1,0,0,0,0,1,B,6,1996.00 até 2495.00,,,,,,SP,CABREÚVA,3508405
2757676,25,F,Concluído,1,0,0,0,0,1,A,4,998.00 até 1497.00,469.1,390.7,395.3,475.5,440.0,PB,SOLEDADE,2516102
1724534,18,F,Cursando,2,0,0,0,0,1,B,3,<= 998.00,,,,,,GO,NOVO GAMA,5215231
2742466,16,F,Cursando,1,1,0,0,0,1,B,4,7984.00 até 8982.00,649.0,702.4,622.1,758.9,860.0,BA,FEIRA DE SANTANA,2910800
3426399,19,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,489.7,528.2,548.6,603.5,660.0,PB,JOÃO PESSOA,2507507
3295112,44,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,429.4,383.1,392.8,400.6,560.0,PA,BELÉM,1501402
342292,18,F,Cursando,2,0,0,0,0,1,B,5,998.00 até 1497.00,427.2,343.6,402.6,460.9,380.0,PE,ÁGUAS BELAS,2600500
3717873,18,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,578.3,569.8,588.9,651.1,620.0,SP,ITAPIRA,3522604
1829821,16,F,Cursando,1,1,0,0,0,1,B,3,1996.00 até 2495.00,481.0,564.7,589.2,603.6,840.0,MG,UNAÍ,3170404
1967006,16,F,Cursando,1,1,0,0,0,1,B,4,5988.00 até 6986.00,524.1,548.6,561.2,445.6,680.0,GO,APARECIDA DE GOIÂNIA,5201405
4410804,21,F,Concluído,1,0,0,0,0,1,A,4,1497.00 até 1996.00,409.4,433.7,405.2,417.0,460.0,PA,BREU BRANCO,1501782
4525681,16,M,Cursando,1,1,0,0,0,1,A,7,998.00 até 1497.00,403.7,404.7,447.5,516.7,380.0,AP,MACAPÁ,1600303
4829450,25,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,SP,SUZANO,3552502
394947,18,F,Cursando,3,0,0,0,0,1,B,5,4990.00 até 5988.00,558.4,568.1,579.5,698.2,940.0,SE,LARANJEIRAS,2803609
75969,18,F,Cursando,2,0,0,0,0,1,A,4,1497.00 até 1996.00,513.2,527.5,554.2,588.0,660.0,AM,MANAUS,1302603
3919066,25,M,Concluído,1,0,0,0,0,1,A,4,<= 998.00,,,,,,PA,CURIONÓPOLIS,1502772
3174356,19,M,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,600.0,630.7,533.1,742.6,940.0,MG,DIVINÓPOLIS,3122306
3882547,16,M,Cursando,1,1,0,0,0,1,B,4,1996.00 até 2495.00,504.6,445.2,432.2,397.6,500.0,MS,CAMPO GRANDE,5002704
2213289,26,F,Concluído,1,0,0,0,0,1,A,9,Nenhuma Renda,435.9,439.0,499.2,506.9,480.0,RO,PORTO VELHO,1100205
2536163,18,F,Cursando,2,0,0,0,0,1,A,4,<= 998.00,464.7,430.7,536.9,476.3,680.0,MG,MONTES CLAROS,3143302
2799392,34,F,Cursando,1,1,0,0,0,1,B,4,998.00 até 1497.00,,,,,,MG,BETIM,3106705
3442958,19,M,Cursando,2,0,0,0,0,1,B,3,1497.00 até 1996.00,583.9,593.4,587.9,647.8,620.0,RN,SÃO GONÇALO DO AMARANTE,2412005
1479877,20,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,519.1,647.7,565.9,530.6,740.0,SP,SÃO PAULO,3550308
665895,17,F,Cursando,2,0,0,0,0,1,B,3,5988.00 até 6986.00,557.4,582.7,559.8,675.2,920.0,MG,BELO HORIZONTE,3106200
1308148,19,F,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,,,,,,SP,OSASCO,3534401
2137825,17,F,Cursando,2,0,0,0,0,1,B,2,998.00 até 1497.00,429.4,510.3,529.2,659.8,680.0,RJ,CAMPOS DOS GOYTACAZES,3301009
2223181,17,M,Cursando,2,0,0,0,0,1,A,3,<= 998.00,376.4,488.7,538.6,406.7,580.0,PA,PARAGOMINAS,1505502
2207777,17,F,Cursando,2,0,0,0,0,1,A,4,<= 998.00,427.1,478.8,526.7,463.5,580.0,PA,ANANINDEUA,1500800
1580946,20,M,Concluído,1,0,0,0,0,1,B,4,<= 998.00,597.9,609.3,618.7,738.3,600.0,MG,COIMBRA,3116704
3760973,22,M,Concluído,1,0,0,0,0,1,B,5,2495.00 até 2994.00,,,,,,SP,GUARULHOS,3518800
4407659,27,F,Concluído,1,0,0,0,0,1,A,1,<= 998.00,,,,,,PA,ANANINDEUA,1500800
4723506,17,M,Cursando,2,0,0,0,0,1,B,3,1497.00 até 1996.00,,,,,,MG,MANTENA,3139607
1441618,19,F,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,416.0,420.8,509.1,569.4,880.0,RJ,DUQUE DE CAXIAS,3301702
3648631,18,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,,,,,,RJ,ANGRA DOS REIS,3300100
1462042,19,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,471.9,422.4,486.4,487.4,800.0,RJ,RIO DAS OSTRAS,3304524
175970,20,M,Concluído,1,0,0,0,0,1,B,4,2495.00 até 2994.00,539.4,568.4,564.8,668.7,660.0,MA,SÃO LUÍS,2111300
2773766,22,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,488.0,534.1,533.6,455.1,520.0,MG,BELO HORIZONTE,3106200
4040522,25,F,Concluído,1,0,0,0,0,1,A,4,<= 998.00,392.3,392.6,498.0,394.2,420.0,RN,NATAL,2408102
1928847,17,F,Cursando,2,0,0,0,0,1,B,6,<= 998.00,487.4,477.7,476.5,372.9,540.0,PE,SALGUEIRO,2612208
2470863,37,F,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,421.4,574.0,574.8,384.0,480.0,SE,ARACAJU,2800308
1965335,18,F,Cursando,2,0,0,0,0,1,B,5,998.00 até 1497.00,405.0,458.2,501.7,473.5,640.0,PR,CAMPO LARGO,4104204
5054730,21,M,Concluído,1,0,0,0,0,1,B,4,11976.00 até 14970.00,371.8,533.5,424.3,544.9,620.0,RJ,SÃO GONÇALO,3304904
4526134,35,F,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,554.2,563.1,543.1,614.9,540.0,TO,PALMAS,1721000
4918220,17,M,Cursando,1,1,0,0,0,1,B,3,1996.00 até 2495.00,531.9,540.2,588.5,661.2,560.0,RS,MONTAURI,4312351
4071683,29,F,Concluído,1,0,0,0,0,1,B,6,1497.00 até 1996.00,573.7,515.6,580.6,632.6,680.0,PA,BELÉM,1501402
3976815,19,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,387.7,441.9,478.2,408.3,480.0,ES,PANCAS,3204005
2508214,19,F,Cursando,2,0,0,0,0,1,B,5,1497.00 até 1996.00,443.3,462.5,409.7,395.8,480.0,RJ,NOVA IGUAÇU,3303500
896573,17,F,Cursando,3,0,0,0,0,1,B,3,2994.00 até 3992.00,449.9,542.8,517.5,517.7,820.0,PR,PATO BRANCO,4118501
2933069,17,M,Cursando,2,0,0,0,0,1,B,6,1996.00 até 2495.00,548.6,643.5,559.9,573.7,660.0,PA,PARAUAPEBAS,1505536
872145,16,M,Cursando,1,1,0,0,0,1,B,4,8982.00 até 9980.00,648.8,621.5,590.7,694.2,720.0,PR,PINHAIS,4119152
354149,22,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,PE,GARANHUNS,2606002
4745545,25,M,Concluído,1,0,0,0,0,1,B,3,2495.00 até 2994.00,,,,,,MG,RIBEIRÃO DAS NEVES,3154606
2666156,17,M,Cursando,2,0,0,0,0,1,B,4,7984.00 até 8982.00,468.6,563.7,529.0,692.0,800.0,SP,SANTO ANDRÉ,3547809
3513360,23,F,Concluído,1,0,0,0,0,1,B,6,<= 998.00,444.4,420.5,495.7,431.1,680.0,BA,SOUTO SOARES,2930808
4070360,22,F,Concluído,1,0,0,0,0,1,A,12,1996.00 até 2495.00,,,,,,AM,SÃO SEBASTIÃO DO UATUMÃ,1303957
5094084,22,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,379.7,334.6,448.3,401.4,0.0,BA,TEIXEIRA DE FREITAS,2931350
1172295,20,M,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,626.6,602.2,572.5,716.2,800.0,MG,MURIAÉ,3143906
4911133,19,M,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,,,,,,PR,CURITIBA,4106902
2858213,17,M,Cursando,2,0,0,0,0,1,B,2,<= 998.00,461.6,606.3,573.0,422.4,580.0,RS,PALMEIRA DAS MISSÕES,4313706
4281383,17,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,368.6,410.4,426.9,417.1,440.0,BA,PRESIDENTE DUTRA,2925600
1321298,22,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,531.2,560.8,606.7,587.2,800.0,SP,SÃO PAULO,3550308
829838,18,M,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,392.2,402.6,425.2,490.0,420.0,SP,CHAVANTES,3557204
2740812,39,F,Concluído,1,0,0,0,0,1,B,6,998.00 até 1497.00,,570.4,570.4,,620.0,PB,CAMPINA GRANDE,2504009
1558746,21,F,Concluído,1,0,0,0,0,1,A,4,<= 998.00,390.1,,,434.3,,CE,HORIZONTE,2305233
84171,20,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,,,,,,AC,RIO BRANCO,1200401
35223,18,M,Cursando,2,0,0,0,0,1,B,6,8982.00 até 9980.00,455.5,529.1,490.4,448.9,0.0,AM,MANAUS,1302603
3619665,18,M,Cursando,2,0,0,0,0,1,B,5,1497.00 até 1996.00,,527.8,500.0,,580.0,SP,ÓLEO,3533809
4751125,22,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,546.6,628.2,609.3,674.0,620.0,MG,MONTES CLAROS,3143302
2010807,15,F,Cursando,1,1,0,0,0,1,B,4,2495.00 até 2994.00,534.7,390.8,535.3,532.2,780.0,GO,ITAGUARU,5210604
4899228,19,F,Concluído,1,0,0,0,0,1,B,3,2994.00 até 3992.00,527.5,548.6,588.1,419.3,580.0,PR,CURITIBA,4106902
4459209,24,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,549.5,572.2,558.2,553.9,640.0,PI,TERESINA,2211001
2348786,50,F,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,521.7,520.8,527.6,515.7,0.0,RS,BARRACÃO,4301800
4105788,22,M,Concluído,1,0,0,0,0,1,A,4,<= 998.00,,375.1,440.0,,280.0,AM,UARINI,1304260
2983854,22,M,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,554.7,615.5,599.8,650.6,500.0,MG,CONTAGEM,3118601
2322542,19,F,Concluído,1,0,0,0,0,1,B,1,998.00 até 1497.00,465.3,545.6,586.9,508.5,840.0,RJ,RIO DE JANEIRO,3304557
71675,33,F,Concluído,1,0,0,0,0,1,B,2,<= 998.00,464.8,406.2,391.1,395.3,0.0,AC,RIO BRANCO,1200401
3568532,24,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,,,,,,PE,FLORESTA,2605707
3465332,20,M,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,616.7,619.4,622.2,703.2,700.0,RS,PORTO ALEGRE,4314902
1116218,17,F,Cursando,2,0,0,0,0,1,B,3,<= 998.00,548.1,541.1,583.9,417.1,600.0,SP,SÃO BERNARDO DO CAMPO,3548708
1870092,19,F,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,398.1,355.3,368.5,396.8,460.0,RS,CRUZ ALTA,4306106
2273823,19,M,Cursando,2,0,0,0,0,1,B,10,<= 998.00,346.1,385.8,346.4,485.4,300.0,CE,PENTECOSTE,2310704
5091232,24,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,SP,RIBEIRÃO PRETO,3543402
719889,17,F,Cursando,2,0,0,0,0,1,B,4,<= 998.00,464.3,623.8,529.6,574.1,760.0,RS,ROSÁRIO DO SUL,4316402
1473369,17,M,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,342.9,336.4,433.4,536.6,540.0,SP,RIBEIRÃO DOS ÍNDIOS,3543238
1129081,21,M,Concluído,1,0,0,0,0,1,B,7,<= 998.00,488.7,610.4,585.5,578.5,520.0,SP,SÃO PAULO,3550308
2703040,17,M,Cursando,2,0,0,0,0,1,B,4,9980.00 até 11976.00,433.3,555.6,556.0,717.7,620.0,SC,BLUMENAU,4202404
3225757,15,F,Cursando,1,1,0,0,0,1,B,5,5988.00 até 6986.00,581.6,581.2,593.7,715.1,800.0,SP,BIRIGUI,3506508
3702760,18,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,,538.9,549.7,,740.0,SP,SÃO PAULO,3550308
1416395,34,M,Concluído,1,0,0,0,0,1,B,1,2495.00 até 2994.00,,,,,,SP,SÃO PAULO,3550308
3084692,24,F,Cursando,1,1,0,0,0,1,A,6,<= 998.00,,,,,,AC,RIO BRANCO,1200401
